Species_name,Symbiotic_type,C-selection,S-selection,R-selection,CSR_categorical_level
Mimulus ringens,AM,22.28443199,17.14079538,60.57477263,R/CSR
Minaria ditassoides,AM,2.354923907,97.64507609,0,S
Molinia caerulea,AM,15.6899357,65.27470702,19.03535728,S/SR
Molopospermum peloponnesiacum,AM,83.26420641,10.08585477,6.649938815,C
Monarda fistulosa,AM,26.54022934,39.493497,33.96627366,CSR
Monarda punctata,AM,24.91993099,35.76125766,39.31881135,SR/CSR
Monocarpia marginalis,AM,46.18403384,53.81596616,0,CS
Morus alba,AM,49.54626121,39.67045445,10.78328434,CS
Mouriri myrtilloides,AM,23.15694172,66.65551389,10.18754439,S/CS
Muhlenbergia minutissima,AM,0.831083067,43.32745396,55.84146298,SR
Muhlenbergia montana,AM,6.78203232,93.21796768,0,S
Muhlenbergia ramulosa,AM,0,100,0,S
Muhlenbergia rigens,AM,11.31657193,88.68342807,0,S
Muhlenbergia schreberi,AM,4.998593476,52.69952355,42.30188298,SR
Muhlenbergia wrightii,AM,7.265011123,74.43260548,18.3023834,S/SR
Munroa squarrosa,AM,0.311936305,67.86164228,31.82642142,S/SR
Muscari botryoides,AM,41.34697767,0,58.65302233,CR
Cicerbita muralis,AM,29.12688902,11.25774336,59.61536762,R/CSR
Myosurus minimus,AM,11.35413058,0,88.64586942,R
Myrcia gatunensis,AM,34.93731109,51.6691648,13.39352411,CS/CSR
Myrcia guianensis,AM,26.59322468,67.40650119,6.000274137,S/CS
Myrcia multiflora,AM,13.78306381,86.21693619,0,S
Myrcia sylvatica,AM,32.77699343,67.22300657,0,S/CS
Myrcia tomentosa,AM,32.30932077,67.69067923,0,S/CS
Myrospermum frutescens,AM,41.68783015,42.30056807,16.01160178,CS/CSR
Ardisia guianensis,AM,62.31505368,37.68494632,0,CS
Nardus stricta,AM,4.76680001,90.5245772,4.708622793,S
Nectandra cissiflora,AM,57.18351676,38.33877189,4.477711353,CS
Nectandra lineata,AM,49.51469858,38.87741363,11.60788779,CS/CSR
Damburneya purpurea,AM,42.22299903,57.77700097,0,CS
Neoscortechinia kingii,AM,33.62357736,66.37642264,0,S/CS
Nepeta cataria,AM,18.4806212,17.89420377,63.62517503,R/CSR
Nephelium costatum,AM,51.52072891,48.47927109,0,CS
Nerium oleander,AM,35.5043076,64.4956924,0,S/CS
Nicandra physalodes,AM,69.4768765,0.193365652,30.32975784,C/CR
Nicotiana rustica,AM,77.14867114,0,22.85132886,C/CR
Nigella arvensis,AM,16.27928265,12.06685771,71.65385964,R/CR
Nigella damascena,AM,42.65193494,8.072692407,49.27537265,CR
Nonea pulla,AM,50.02600871,0,49.97399129,CR
Ochanostachys amentacea,AM,40.15416004,49.34998028,10.49585968,CS
Ochroma pyramidale,AM,79.04446763,18.77898211,2.176550255,C/CS
Ocotea canaliculata,AM,48.38740771,51.61259229,0,CS
Ocotea cernua,AM,41.14074927,47.91849455,10.94075618,CS/CSR
Ocotea indecora,AM,35.13316698,61.12190129,3.744931736,S/CS
Ocotea ira,AM,67.49081687,32.50918313,0,C/CS
Ocotea notata,AM,41.64324994,58.35675006,0,CS
Ocotea oblonga,AM,42.21159272,50.57212279,7.216284486,CS
Ocotea puberula,AM,44.89041919,41.49914382,13.61043699,CS/CSR
Ocotea whitei,AM,35.95841413,61.13577041,2.905815463,S/CS
Oenocarpus mapora,AM,76.70928095,23.29071905,0,C/CS
Oenothera ammophila,AM,55.77996732,0,44.22003268,CR
Oenothera biennis,AM,37.41791628,44.35612127,18.22596245,CS/CSR
Oenothera × erythrosepala,AM,63.35765494,0,36.64234506,C/CR
Oenothera glazioviana,AM,59.92236342,29.93651724,10.14111934,C/CS
Oenothera parviflora,AM,30.92041671,16.59413555,52.48544775,R/CSR
Oenothera perennis,AM,2.046325645,72.26508735,25.68858701,S/SR
Oenothera pubescens,AM,22.99253629,0,77.00746371,R/CR
Oenothera rosea,AM,15.10444055,19.82049213,65.07506732,R/SR
Oenothera stucchii,AM,58.24836862,29.8954324,11.85619897,C/CSR
Gnaphalium norvegicum,AM,17.68084096,38.92261292,43.39654612,SR/CSR
Gnaphalium supinum,AM,0,53.67296012,46.32703988,SR
Omphalea diandra,AM,71.34251553,21.31303027,7.344454199,C/CS
Onoclea sensibilis,AM,52.87683683,15.16269682,31.96046635,C/CSR
Onopordum acanthium,AM,61.45371332,22.65942161,15.88686507,C/CSR
Oreochloa disticha,AM,1.632142911,98.36785709,0,S
Origanum vulgare,AM,5.113259727,69.97867573,24.90806455,S/SR
Orlaya grandiflora,AM,47.76350893,15.27370207,36.962789,CR/CSR
Ornithogalum umbellatum,AM,59.66118445,0,40.33881555,CR
Osmunda regalis,AM,84.01338966,12.02586631,3.960744032,C
Otanthus maritimus,AM,23.96887627,0,76.03112373,R/CR
Ouratea hexasperma,AM,34.6162124,65.3837876,0,S/CS
Ouratea lucens,AM,42.13171663,56.30882611,1.559457262,CS
Oxalis acetosella,AM,22.39728954,0,77.60271046,R/CR
Oxalis alpina,AM,10.08474187,0,89.91525813,R
Oxalis corniculata,AM,7.198814406,0,92.80118559,R
Oxalis stricta,AM,23.21211475,0,76.78788525,R/CR
Pachira quinata,AM,67.20852987,22.26297224,10.52849789,C/CS
Pachira sessilis,AM,66.47661207,23.19309994,10.330288,C/CS
Packera multilobata,AM,33.54286296,34.54971749,31.90741955,CSR
Paeonia officinalis,AM,67.79847106,27.33375076,4.867778178,C/CS
Actinocephalus geniculatus,AM,14.2769842,80.35765775,5.365358059,S/CS
Paepalanthus nigrescens,AM,27.20079212,58.03585741,14.76335047,S/CSR
Palicourea guianensis,AM,50.79492991,34.49988654,14.70518355,CS/CSR
Panicum capillare,AM,31.14023198,46.2985707,22.56119731,S/CSR
Panicum cyanescens,AM,7.812129578,81.19569376,10.99217667,S
Panicum dichotomiflorum,AM,61.28472498,14.56216765,24.15310737,C/CSR
Panicum flexile,AM,6.735201042,67.39874192,25.86605704,S/SR
Panicum philadelphicum subsp. gattingeri,AM,2.887314355,50.36173686,46.75094879,SR
Panicum lindheimeri,AM,3.114989582,66.9227101,29.96230032,S/SR
Panicum virgatum,AM,17.03559207,57.06047782,25.90393011,S/CSR
Tanaecium pyramidatum,AM,64.71310178,21.76245289,13.52444533,C/CS
Parapholis strigosa,AM,0,54.945649,45.054351,SR
Paris quadrifolia,AM,48.47307904,0,51.52692096,CR
Parnassia palustris,AM,20.96196588,18.80512202,60.2329121,R/CSR
Paropsia varecifomis,AM,32.1909866,66.2483412,1.560672197,S/CS
Parthenocissus inserta,AM,66.4681399,15.60059058,17.93126952,C/CR
Parthenocissus quinquefolia,AM,66.23192904,13.05695062,20.71112034,C/CR
Parthenocissus tricuspidata,AM,55.14810841,31.4094461,13.44244549,C/CSR
Paspalum dilatatum,AM,33.67658589,26.059108,40.2643061,CSR
Paspalum erianthum,AM,24.87302083,75.12697917,0,S/CS
Paspalum floridanum,AM,4.473579692,73.26952999,22.25689032,S/SR
Paspalum pectinatum,AM,20.12856679,79.87143321,0,S/CS
Passiflora vitifolia,AM,50.7406112,17.87134677,31.38804203,C/CSR
Pastinaca sativa,AM,62.68937849,16.12059844,21.19002307,C/CSR
Paullinia baileyi,AM,73.22567946,16.35887311,10.41544743,C/CS
Paullinia fibrigera,AM,52.38663645,45.22558488,2.387778672,CS
Paullinia rugosa,AM,74.44254345,20.24581978,5.311636772,C/CS
Paullinia turbacensis,AM,54.13118311,31.61791423,14.25090267,C/CSR
Paulownia tomentosa,AM,84.16489347,2.66421469,13.17089183,C
Payena lucida,AM,31.06223066,59.82150033,9.11626901,S/CS
Ormopteris cymbiformis,AM,27.70836578,72.29163422,0,S/CS
Cenchrus ciliaris,AM,16.47060448,67.37188798,16.15750754,S/CS
Cenchrus mezianus,AM,13.78335476,19.21237351,67.00427173,R/SR
Penstemon barbatus,AM,39.54710063,43.25269502,17.20020435,CS/CSR
Penstemon linarioides,AM,0,100,0,S
Penstemon virgatus,AM,21.07695047,78.92304953,0,S/CS
Pentagonia macrophylla,AM,90.53779713,6.256761098,3.205441772,C
Pentaspadon motleyi,AM,43.01382697,56.98617303,0,CS
Pera glabrata,AM,37.40952426,62.59047574,0,S/CS
Perebea xanthochyma,AM,53.63193823,38.68854513,7.679516645,CS
Periploca graeca,AM,48.46749932,20.46615356,31.06634712,C/CSR
Petasites albus,AM,77.18021552,0,22.81978448,C/CR
Petasites spurius,AM,97.13714807,0.97457213,1.888279797,C
Petrea volubilis,AM,48.578342,43.14113685,8.280521155,CS
Peucedanum cervaria,AM,58.23045693,28.06412176,13.70542132,C/CSR
Peucedanum officinale,AM,62.19609174,37.53276143,0.271146826,CS
Peucedanum oreoselinum,AM,49.51176995,33.1843259,17.30390415,CS/CSR
Peucedanum ostruthium,AM,66.23461814,17.09570055,16.6696813,C/CS
Peucedanum palustre,AM,61.93810717,17.66036142,20.40153142,C/CSR
Phaeanthus ophthalmicus,AM,50.02450349,49.04781874,0.927677768,CS
Phagnalon saxatile,AM,10.92016229,74.45169303,14.62814468,S/SR
Phalaris arundinacea,AM,35.7248493,35.61475952,28.66039118,CSR
Phalaris canariensis,AM,42.50758241,25.96442594,31.52799164,CSR
Phegopteris connectilis,AM,50.44503385,3.633551687,45.92141446,CR
Phillyrea angustifolia,AM,12.43046279,87.56953721,0,S
Phillyrea latifolia,AM,30.67593617,69.32406383,0,S/CS
Phleum alpinum,AM,9.717630903,65.65241319,24.6299559,S/SR
Phleum arenarium,AM,5.488389989,75.14532479,19.36628522,S/SR
Phleum phleoides,AM,11.0418382,66.04469597,22.91346582,S/SR
Phleum pratense,AM,26.86106684,30.94831272,42.19062045,CSR
Phleum rhaeticum,AM,20.56935778,57.23321595,22.19742626,S/CSR
Phlox divaricata,AM,18.61730401,14.39764284,66.98505315,R/CR
Phlox speciosa,AM,9.947147485,85.03000406,5.022848452,S
Bignonia corymbosa,AM,53.76512279,38.62030199,7.614575227,CS
Physalis heterophylla,AM,51.58074763,6.865794134,41.55345824,CR
Physoplexis comosa,AM,31.44710637,25.11042038,43.44247324,CSR
Phyteuma betonicifolium,AM,40.20988669,0,59.79011331,CR
Phyteuma globulariifolium,AM,3.31517311,41.75992065,54.92490624,SR
Phyteuma hemisphaericum,AM,2.941156217,31.97538379,65.08345999,R/SR
Phyteuma nigrum,AM,34.22196077,0,65.77803923,R/CR
Phyteuma orbiculare,AM,14.96243369,54.77541295,30.26215336,S/CSR
Phyteuma ovatum,AM,35.98532537,0,64.01467463,R/CR
Phyteuma scheuchzeri,AM,33.44470531,22.8324399,43.72285479,CR/CSR
Phyteuma spicatum,AM,49.81583487,0,50.18416513,CR
Picramnia latifolia,AM,60.29121538,33.65082972,6.057954909,C/CS
Helminthotheca echioides,AM,55.50208933,0,44.49791067,CR
Picris hieracioides,AM,39.23657719,8.198595021,52.56482778,CR
Pilosella officinarum,AM,9.111957191,21.24643163,69.64161118,R/SR
Pimelodendron griffithianum,AM,35.74666977,56.52121353,7.732116706,CS
Pimpinella saxifraga,AM,12.89350729,55.91078405,31.19570866,S/CSR
Pimpinella major,AM,48.98416927,16.05683103,34.95899969,CR/CSR
Oloptum miliaceum,AM,19.64436044,36.68476675,43.67087281,SR/CSR
Pistacia lentiscus,AM,29.4271079,70.5728921,0,S/CS
Pistacia terebinthus,AM,53.14846153,31.84577032,15.00576815,C/CSR
Plantago alpina,AM,16.94925464,34.47129999,48.57944538,SR/CSR
Plantago indica,AM,19.4855902,0,80.5144098,R/CR
Plantago argyraea,AM,12.46983442,66.74841708,20.7817485,S/SR
Plantago atrata,AM,39.62325874,41.04640096,19.33034029,CS/CSR
Plantago coronopus,AM,32.3546551,0,67.6453449,R/CR
Plantago lanceolata,AM,71.82116429,0,28.17883571,C/CR
Plantago major,AM,40.5764192,15.86313362,43.56044718,CR/CSR
Plantago media,AM,61.58467511,0,38.41532489,CR
Plantago rugelii,AM,63.28969555,20.71818077,15.99212368,C/CSR
Platanus × hispanica,AM,52.01202179,33.82016719,14.16781101,CS/CSR
Platycladus orientalis,AM,0,100,0,S
Pleonotoma variabilis,AM,59.12966707,31.44970457,9.420628365,C/CS
Poa alpina,AM,15.18032112,78.15097762,6.668701257,S/CS
Poa annua,AM,8.177841985,3.424071116,88.3980869,R
Poa bulbosa,AM,0,39.64463959,60.35536041,SR
Poa chaixii,AM,14.55803797,61.13859206,24.30336997,S/CSR
Poa compressa,AM,11.42620796,60.096814,28.47697804,S/CSR
Poa fendleriana,AM,7.822582529,92.17741747,0,S
Poa glauca,AM,9.25888992,47.35460272,43.38650736,SR
Poa laxa,AM,11.69507858,57.67087908,30.63404234,S/CSR
Poa nemoralis,AM,6.931848353,32.42758545,60.6405662,R/SR
Poa palustris,AM,12.99268458,49.61822621,37.38908921,SR/CSR
Poa pratensis,AM,12.36239044,0,87.63760956,R
Poa trivialis,AM,32.21974611,35.59036002,32.18989387,CSR
Podocarpus macrophyllus,AM,13.16492466,86.83507534,0,S
Pogonophora schomburgkiana,AM,48.44203326,33.66767725,17.89028948,CS/CSR
Polygala alpestris,AM,2.296902932,37.81338384,59.88971323,SR
Polygala amarella,AM,5.988792545,26.00762264,68.00358482,R/SR
Polygala chamaebuxus,AM,17.41064096,69.32132782,13.26803122,S/CS
Polygala glochidiata,AM,0,80.6916724,19.3083276,S/SR
Polygala grandiflora,AM,2.624140285,79.55032869,17.82553103,S/SR
Polygala nicaeensis,AM,8.899311212,9.634691813,81.46599697,R
Polygala polygama,AM,1.766630971,50.99060168,47.24276735,SR
Polygala serpyllifolia,AM,0.152890333,29.68151218,70.16559748,R/SR
Polygala vulgaris,AM,2.589393352,66.69505352,30.71555312,S/SR
Polygonatum multiflorum,AM,42.43197764,0,57.56802236,CR
Polygonatum odoratum,AM,54.72513525,9.646860057,35.6280047,CR
Polygonatum verticillatum,AM,22.1246506,0,77.8753494,R/CR
Polystichum aculeatum,AM,69.97912042,16.33852366,13.68235592,C/CS
Polystichum lonchitis,AM,59.79476888,40.20523112,0,CS
Popowia pisocarpa,AM,38.32425379,58.13668018,3.539066032,CS
Porterandia anisophylla,AM,28.55824589,65.07320333,6.368550782,S/CS
Posoqueria latifolia,AM,64.11093905,29.71626501,6.172795937,C/CS
Potentilla alba,AM,33.09206662,40.88908172,26.01885166,CSR
Potentilla anglica,AM,20.55023141,35.66431917,43.78544942,SR/CSR
Potentilla anserina,AM,67.50325761,16.2269679,16.26977449,C/CR
Potentilla argentea,AM,11.6955612,64.4753379,23.8291009,S/SR
Potentilla aurea,AM,15.61606146,42.74310844,41.6408301,SR/CSR
Potentilla brauniana,AM,4.964129787,69.21757747,25.81829275,S/SR
Potentilla caulescens,AM,28.68626059,34.45226037,36.86147904,CSR
Potentilla cinerea,AM,13.05056816,73.43137772,13.51805412,S/SR
Potentilla crantzii,AM,12.76313533,65.16886503,22.06799964,S/SR
Potentilla crinita,AM,20.65295484,73.66901312,5.678032038,S/CS
Potentilla erecta,AM,16.48155217,50.5166361,33.00181173,SR/CSR
Potentilla gelida,AM,12.29327803,64.70901362,22.99770835,S/SR
Potentilla heptaphylla,AM,21.67541185,61.03068966,17.29389848,S/CSR
Potentilla hippiana,AM,26.79955838,68.14637329,5.054068326,S/CS
Potentilla indica,AM,28.25695626,51.19050216,20.55254158,S/CSR
Potentilla intermedia,AM,23.27213609,47.96561863,28.76224528,S/CSR
Potentilla nivea,AM,14.92388235,63.15764435,21.9184733,S/CSR
Potentilla norvegica,AM,32.17129843,43.53656925,24.29213232,CS/CSR
Comarum palustre,AM,32.08492576,41.40613415,26.50894009,CSR
Potentilla pusilla,AM,21.46483214,62.31965947,16.21550839,S/CSR
Potentilla recta,AM,25.56147842,51.80201375,22.63650782,S/CSR
Potentilla reptans,AM,40.72376727,20.29921837,38.97701435,CR/CSR
Drymocallis rupestris,AM,16.66347498,52.6812483,30.65527672,S/CSR
Potentilla simplex,AM,16.72932598,50.93592276,32.33475126,S/CSR
Potentilla subviscosa,AM,14.64142804,63.85908959,21.49948237,S/CSR
Potentilla tabernaemontani,AM,23.90031134,59.20229333,16.89739533,S/CSR
Poulsenia armata,AM,68.41296303,28.22768923,3.359347743,C/CS
Pourouma bicolor,AM,76.45605803,21.32855936,2.21538261,C/CS
Pouteria bangii,AM,40.07972401,45.76730602,14.15296997,CS/CSR
Pouteria fossicola,AM,54.27571591,36.89469032,8.829593774,CS
Pouteria gardneri,AM,35.6639869,52.82438604,11.51162706,CS/CSR
Pouteria glomerata,AM,49.47534168,44.39789769,6.126760634,CS
Pouteria reticulata,AM,34.6237666,52.76714858,12.60908482,CS/CSR
Pouteria stipitata,AM,29.98497543,58.95063875,11.06438582,S/CSR
Prenanthes purpurea,AM,50.6736175,0,49.3263825,CR
Prestelia eriopus,AM,12.79160445,87.20839555,0,S
Primula algida,AM,53.99495024,19.93039915,26.0746506,C/CSR
Primula auricula,AM,67.26933785,0,32.73066215,C/CR
Primula auriculata,AM,44.53404555,0,55.46595445,CR
Primula elatior,AM,56.49991505,0,43.50008495,CR
Primula farinosa,AM,17.95883823,8.840858741,73.20030303,R/CR
Primula glaucescens,AM,45.60978752,35.46840546,18.92180702,CS/CSR
Primula glutinosa,AM,21.42902219,0,78.57097781,R/CR
Primula hirsuta,AM,29.04288388,0,70.95711612,R/CR
Primula integrifolia,AM,11.91682008,6.635251602,81.44792832,R
Primula latifolia,AM,42.91856623,0,57.08143377,CR
Primula ruprechtii,AM,59.18371977,15.6023565,25.21392373,C/CSR
Primula veris,AM,36.494037,54.40116736,9.104795642,CS
Primula vulgaris,AM,56.25382179,0,43.74617821,CR
Prionostemma asperum,AM,50.17730559,43.66864437,6.154050033,CS
Prioria copaifera,AM,52.35671501,45.69537193,1.947913063,CS
Protium confusum,AM,58.33924009,32.95428197,8.70647794,C/CSR
Protium costaricense,AM,58.59145939,31.39056867,10.01797194,C/CSR
Protium heptaphyllum,AM,35.68019184,53.84693594,10.47287222,CS
Protium neglectum,AM,49.48157366,37.58577731,12.93264903,CS/CSR
Protium panamense,AM,74.46362471,24.98510277,0.551272519,C/CS
Protium tenuifolium,AM,67.97429311,29.0234611,3.002245789,C/CS
Prunella grandiflora,AM,43.14039526,19.10534006,37.75426468,CR/CSR
Prunella vulgaris,AM,12.54515976,53.98572025,33.46911998,S/CSR
Prunus avium,AM,35.02599114,39.62793933,25.34606952,CSR
Prunus cerasifera,AM,25.46653462,50.24868009,24.2847853,S/CSR
Prunus cerasus,AM,31.68222112,43.18649293,25.13128595,CSR
Prunus domestica,AM,27.00377485,65.99993401,6.996291139,S/CS
Prunus laurocerasus,AM,45.17955366,54.82044634,0,CS
Prunus lusitanica,AM,32.48719228,67.51280772,0,S/CS
Prunus mahaleb,AM,22.18816756,54.19572904,23.6161034,S/CSR
Prunus padus,AM,31.48437027,45.5060699,23.00955983,S/CSR
Prunus persica,AM,36.17225038,53.51476218,10.31298744,CS
Prunus serotina,AM,39.54342377,49.74396601,10.71261021,CS
Prunus spinosa,AM,16.26082482,37.81461845,45.92455673,SR/CSR
Pseudobombax septenatum,AM,76.57343327,12.96450781,10.46205892,C/CS
Pseudocymopterus montanus,AM,33.89939793,34.12170171,31.97890036,CSR
Pseudognaphalium macounii,AM,23.6672559,0,76.3327441,R/CR
Psidium friedrichsthalianum,AM,34.74022327,43.0314867,22.22829003,CS/CSR
Psidium guineense,AM,41.11905939,39.59931374,19.28162687,CS/CSR
Palicourea acuminata,AM,37.41943628,30.04691292,32.5336508,CSR
Psychotria chagrensis,AM,40.03636257,9.222304917,50.74133251,CR
Psychotria deflexa,AM,39.61162602,31.8844563,28.50391769,CSR
Psychotria graciliflora,AM,19.64169502,21.47052356,58.88778142,R/CSR
Psychotria grandis,AM,75.42461712,11.64430434,12.93107853,C/CR
Psychotria horizontalis,AM,43.13629175,39.91907885,16.9446294,CS/CSR
Psychotria limonensis,AM,78.84542826,0.889889459,20.26468228,C/CR
Psychotria marginata,AM,50.80024837,32.93835119,16.26140043,C/CSR
Psychotria pittieri,AM,29.02153177,36.86122127,34.11724695,CSR
Psychotria racemosa,AM,47.19656544,22.99301032,29.81042425,C/CSR
Psychotria tenuifolia,AM,52.22442855,33.01089357,14.76467788,C/CSR
Pteridium aquilinum,AM,80.88568817,13.35946904,5.754842785,C
Pteris cretica,AM,63.026397,16.36579971,20.60780329,C/CSR
Pterocarpus rohrii,AM,57.28153335,20.90392978,21.81453687,C/CSR
Ptychopyxis costata,AM,43.20053011,51.7355512,5.063918694,CS
Pulmonaria angustifolia,AM,82.691072,3.1764979,14.1324301,C
Pulmonaria obscura,AM,57.58552632,0,42.41447368,CR
Pulmonaria officinalis,AM,56.55937555,0,43.44062445,CR
Anemone albana,AM,25.30052926,59.80729247,14.89217827,S/CSR
Anemone alpina,AM,41.6827039,29.95346216,28.36383395,CSR
Anemone alpina,AM,45.9144836,12.92658882,41.15892759,CR/CSR
Anemone aurea,AM,54.36549282,30.0015555,15.63295168,C/CSR
Anemone montana,AM,28.40064878,41.32284364,30.27650758,CSR
Anemone pratensis,AM,41.16322972,58.83677028,0,CS
Anemone vernalis,AM,30.89879544,67.08294334,2.018261221,S/CS
Anemone pulsatilla,AM,55.19584683,41.9679604,2.836192771,CS
Pycnanthemum tenuifolium,AM,2.334045994,80.62471789,17.04123611,S/SR
Quararibea amazonica,AM,49.22667854,38.31594287,12.45737859,CS/CSR
Quassia amara,AM,56.07189585,30.91706514,13.01103901,C/CSR
Radiola linoides,AM,0,36.22999703,63.77000297,R/SR
Ranunculus aconitifolius,AM,72.50917731,0,27.49082269,C/CR
Ranunculus acris,AM,53.26876739,5.46511262,41.26611999,CR
Ranunculus alpestris,AM,16.55815099,42.11813095,41.32371805,SR/CSR
Ranunculus aquatilis,AM,11.10601211,0,88.89398789,R
Ranunculus arvensis,AM,22.93857665,5.279291702,71.78213165,R/CR
Ranunculus bulbosus,AM,41.19592498,23.73273703,35.07133799,CR/CSR
Ranunculus circinatus,AM,4.015860591,0,95.98413941,R
Ranunculus crassifolius,AM,26.40838483,16.17265044,57.41896473,R/CSR
Ranunculus fascicularis,AM,23.07799254,13.44199753,63.48000993,R/CR
Ficaria verna,AM,33.46194517,0,66.53805483,R/CR
Ranunculus flammula,AM,32.16840128,8.250559591,59.58103913,R/CR
Ranunculus fluitans,AM,32.61545593,0,67.38454407,R/CR
Ranunculus glacialis,AM,40.64020154,0,59.35979846,CR
Ranunculus hybridus,AM,32.77507212,41.0052357,26.21969218,CSR
Ranunculus kuepferi,AM,22.22295037,55.07484542,22.70220421,S/CSR
Ranunculus lingua,AM,58.37446594,20.69483137,20.93070268,C/CSR
Ranunculus montanus,AM,38.46569194,14.81443845,46.71986961,CR/CSR
Ranunculus oreophilus,AM,28.36820239,31.30288444,40.32891317,CSR
Ranunculus peltatus,AM,15.67259001,0,84.32740999,R
Ranunculus penicillatus,AM,2.230382474,0,97.76961753,R
Ranunculus platanifolius,AM,76.7366968,6.307330272,16.95597293,C/CR
Ranunculus polyanthemos,AM,55.93025341,12.68905058,31.38069601,C/CSR
Ranunculus repens,AM,46.17808302,5.956877903,47.86503907,CR
Ranunculus reptans,AM,6.224341234,52.9434343,40.83222446,SR
Ranunculus sardous,AM,31.1352609,0,68.8647391,R/CR
Ranunculus sceleratus,AM,46.31587144,0,53.68412856,CR
Ranunculus septentrionalis,AM,28.03944609,23.75011354,48.21044037,R/CSR
