Species_name,Symbiotic_type,C-selection,S-selection,R-selection
Euphrasia nemorosa,NM,1.695970318,48.26232929,50.04170039
Euphrasia officinalis,NM,3.276001048,55.64866871,41.07533025
Euphrasia ossica,NM,1.536707364,24.18820906,74.27508358
Euphrasia stricta,NM,0.898959967,44.46188069,54.63915935
Fumaria officinalis,NM,32.86176379,0,67.13823621
Fumaria parviflora,NM,33.66035956,0,66.33964044
Fumaria vaillantii,NM,9.826911832,0,90.17308817
Gypsophila perfoliata,NM,60.42469507,0,39.57530493
Gypsophila repens,NM,11.67963945,0,88.32036055
Hesperis matronalis,NM,21.76544433,0,78.23455567
Hirschfeldia incana,NM,68.56261616,0,31.43738384
Holosteum umbellatum,NM,2.100680828,0,97.89931917
Hornungia alpina,NM,1.232970696,0,98.7670293
Hydrocharis morsus-ranae,NM,36.98992664,0,63.01007336
Iberis sempervirens,NM,24.74212872,66.06683772,9.191033552
Iberis umbellata,NM,23.9356012,0,76.0643988
Isatis tinctoria,NM,57.8311892,0,42.1688108
Kernera saxatilis,NM,0.508710304,0,99.4912897
Lagenocarpus alboniger,NM,17.55966304,82.44033696,0
Lagenocarpus rigidus subsp. tenuifolius,NM,12.14710055,87.85289945,0
Lagenocarpus velutinus,NM,24.42904442,75.57095558,0
Lemna gibba,NM,0,0,100
Lemna minor,NM,0,0,100
Lemna trisulca,NM,0,0,100
Lepidium campestre,NM,25.4904825,22.88812756,51.62138994
Lepidium densiflorum,NM,11.3921258,0,88.6078742
Lepidium latifolium,NM,64.70913603,1.719368332,33.57149564
Lepidium ruderale,NM,11.92313264,0,88.07686736
Lepidium sativum,NM,32.68350265,0,67.31649735
Lepidium virginicum,NM,9.182481227,29.32726791,61.49025087
Lunaria annua,NM,59.39105645,0,40.60894355
Lunaria rediviva,NM,61.44821627,0,38.55178373
Matthiola incana,NM,33.19649312,0,66.80350688
Melampyrum arvense,NM,24.82172023,8.486193469,66.6920863
Melampyrum cristatum,NM,21.53483537,14.42879926,64.03636537
Melampyrum nemorosum,NM,22.88797704,0,77.11202296
Melampyrum pratense,NM,33.97683603,33.16710498,32.85605899
Melampyrum sylvaticum,NM,17.1159965,0,82.8840035
Menyanthes trifoliata,NM,50.85902415,12.86322137,36.27775447
Moehringia ciliata,NM,0,75.96990588,24.03009412
Moehringia trinervia,NM,11.23572409,0,88.76427591
Myagrum perfoliatum,NM,37.512134,0,62.487866
Nasturtium officinale,NM,11.72889389,0,88.27110611
Nelumbo nucifera,NM,91.90200462,1.08976017,7.008235211
Thlaspi montanum,NM,16.34473622,0,83.65526378
Nuphar lutea,NM,88.7657096,9.61406257,1.620227831
Odontites luteus,NM,2.948267423,48.26421555,48.78751702
Odontites vernus,NM,9.287011473,25.08722468,65.62576385
Petrorhagia prolifera,NM,9.712152609,64.62770342,25.66014397
Phytolacca americana,NM,56.75499282,0,43.24500718
Phytolacca acinosa,NM,75.10217373,0,24.89782627
Pinguicula alpina,NM,5.670718366,0,94.32928163
Pinguicula vulgaris,NM,11.41397467,0,88.58602533
Potamogeton acutifolius,NM,3.460807421,37.05449998,59.4846926
Potamogeton alpinus,NM,19.378555,0.891361738,79.73008327
Potamogeton compressus,NM,8.681802102,0,91.3181979
Potamogeton crispus,NM,17.12366812,16.62956078,66.2467711
Potamogeton gramineus,NM,18.95672067,11.56313041,69.48014893
Potamogeton lucens,NM,32.09706434,5.856678637,62.04625702
Potamogeton natans,NM,47.26866059,9.0961887,43.63515071
Potamogeton nodosus,NM,51.40604474,13.4708831,35.12307216
Potamogeton obtusifolius,NM,6.470236738,27.31380194,66.21596132
Stuckenia pectinata,NM,2.44749664,0,97.55250336
Potamogeton perfoliatus,NM,24.90727531,0,75.09272469
Potamogeton polygonifolius,NM,28.94028586,54.91629783,16.14341631
Potamogeton pusillus,NM,0.450776834,42.53952569,57.00969748
Potamogeton trichoides,NM,0,27.06674783,72.93325217
Raphanus raphanistrum,NM,77.17168533,0,22.82831467
Raphanus sativus,NM,62.3500127,0,37.6499873
Reseda alba,NM,36.40326214,0,63.59673786
Reseda luteola,NM,52.98177843,0.493848801,46.52437277
Reynoutria x bohemica,NM,77.97759554,0,22.02240446
Rhinanthus alectorolophus,NM,23.33998072,29.63852614,47.02149315
Rhinanthus glacialis,NM,5.966279029,40.08637917,53.94734181
Rhinanthus minor,NM,9.388840432,44.59606594,46.01509363
Rorippa palustris,NM,41.62808587,0,58.37191413
Rorippa sylvestris,NM,20.71255387,0,79.28744613
Roupala montana,NM,36.61923008,63.38076992,0
Sagina apetala,NM,0,49.47906128,50.52093872
Sagina nodosa,NM,0.588884575,62.26919166,37.14192376
Saponaria ocymoides,NM,2.188866881,42.22993895,55.58119417
Saponaria officinalis,NM,48.03838652,9.346741831,42.61487165
Sarracenia purpurea,NM,65.4242949,15.65035793,18.92534717
Scirpoides holoschoenus,NM,18.56046722,81.43953278,0
Scleranthus annuus,NM,0,0.689906597,99.3100934
Scleranthus perennis,NM,0,44.7558824,55.2441176
Sinapis alba,NM,61.00051338,0,38.99948662
Sisymbrium altissimum,NM,65.05782092,0,34.94217908
Sisymbrium loeselii,NM,47.95027594,17.33131638,34.71840768
Sium latifolium,NM,64.15982879,0,35.84017121
Teesdalia nudicaulis,NM,10.62422148,0,89.37577852
Mummenhoffia alliacea,NM,13.01527445,0,86.98472555
Thlaspi arvense,NM,18.7238478,0,81.2761522
Thlaspi montanum,NM,12.64173212,0,87.35826788
Noccaea rotundifolia,NM,3.153758757,96.84624124,0
Gypsophila vaccaria,NM,61.0149746,1.898632629,37.08639277
Wolffia arrhiza,NM,0,0,100
Acorus calamus,NM-AM,5.828056815,61.14011799,33.03182519
Adoxa moschatellina,NM-AM,30.86960876,0,69.13039124
Agalinis brachyphylla,NM-AM,1.269144949,98.73085505,0
Agonandra brasiliensis,NM-AM,32.95858487,67.04141513,0
Aira praecox,NM-AM,0,56.60633896,43.39366104
Alisma lanceolatum,NM-AM,44.92342635,0,55.07657365
Alisma plantago-aquatica,NM-AM,71.18356969,0,28.81643031
Amaranthus caudatus,NM-AM,61.22961098,6.090519968,32.67986905
Amaranthus deflexus,NM-AM,31.04959595,0,68.95040405
Amaranthus blitum subsp. oleraceus,NM-AM,17.02781852,0,82.97218148
Amaranthus powelli,NM-AM,41.40456116,17.1862927,41.40914614
Amaranthus retroflexus,NM-AM,52.141922,23.69132356,24.16675445
Ammannia coccinea,NM-AM,34.47061185,7.773849481,57.75553867
Anarrhinum bellidifolium,NM-AM,36.09899971,29.32606463,34.57493566
Aphelandra sinclairiana,NM-AM,60.6342842,12.44742699,26.91828881
Arenaria fendleri,NM-AM,1.159056708,77.98035568,20.86058761
Arenaria lanuginosa,NM-AM,3.537474606,0,96.46252539
Arenaria lychnidea,NM-AM,4.408058457,70.22546836,25.36647319
Arenaria serpyllifolia,NM-AM,0,45.38109075,54.61890925
Arisaema triphyllum,NM-AM,69.11755746,0,30.88244254
Aristolochia clematitis,NM-AM,55.580837,28.91286074,15.50630226
Aristolochia pallida,NM-AM,12.90094764,24.74616784,62.35288452
Armeria maritima,NM-AM,15.60525003,29.93749202,54.45725795
Asperugo procumbens,NM-AM,17.25941305,0,82.74058695
Asperula aristata,NM-AM,0.568484575,49.07680654,50.35470889
Asperula cynanchica,NM-AM,0,56.07965053,43.92034947
Asperula tinctoria,NM-AM,3.3405149,45.83454493,50.82494017
Aspidosperma discolor,NM-AM,48.19423415,39.35632679,12.44943906
Aspidosperma spruceanum,NM-AM,57.42741705,42.57258295,0
Asplenium ruta-muraria,NM-AM,12.57188993,54.62441536,32.80369471
Asplenium septentrionale,NM-AM,23.38199882,23.53784897,53.0801522
Asplenium trichomanes,NM-AM,25.74939344,42.28089521,31.96971134
Asplenium viride,NM-AM,29.7759212,8.859501625,61.36457717
Atriplex calotheca,NM-AM,50.41586219,19.20980785,30.37432996
Atriplex glabriuscula,NM-AM,64.53700037,2.599755229,32.86324441
Atriplex halimus,NM-AM,26.03640205,0,73.96359795
Atriplex laciniata,NM-AM,45.8066936,26.51887638,27.67443003
Atriplex littoralis,NM-AM,56.30781476,0,43.69218524
Atriplex micrantha,NM-AM,59.44523112,8.39013792,32.16463096
Atriplex nitens,NM-AM,40.27436578,29.65149298,30.07414124
Atriplex oblongifolia,NM-AM,24.06844075,31.51925589,44.41230336
Atriplex patula,NM-AM,50.83517984,0,49.16482016
Atriplex prostrata,NM-AM,59.65299622,0,40.34700378
Atriplex rosea,NM-AM,19.43585342,43.5186814,37.04546518
Atriplex tatarica,NM-AM,22.68761918,35.78868913,41.52369169
Bartsia alpina,NM-AM,7.30462184,58.52800562,34.16737254
Berula erecta,NM-AM,25.79859036,0,74.20140964
Bistorta officinalis,NM-AM,45.39388192,30.12866489,24.47745319
Bistorta vivipara,NM-AM,15.97461562,60.73031922,23.29506516
Borago officinalis,NM-AM,57.74354229,0,42.25645771
Buchnera americana,NM-AM,6.333405768,79.38577622,14.28081801
Buglossoides arvensis,NM-AM,31.6802163,0,68.3197837
Aegonychon purpurocaeruleum,NM-AM,26.86170755,17.58009021,55.55820223
Bulbostylis eleocharoides,NM-AM,13.7890739,86.2109261,0
Bulbostylis emmerichiae,NM-AM,6.303348648,93.69665135,0
Bulbostylis lombardii,NM-AM,1.097210529,98.90278947,0
Bulbostylis paradoxa,NM-AM,1.777276299,98.2227237,0
Callitriche hamulata,NM-AM,0.97096228,25.51706765,73.51197007
Callitriche palustris,NM-AM,2.636993123,0,97.36300688
Callitriche platycarpa,NM-AM,0.141538452,0,99.85846155
Callitriche stagnalis,NM-AM,0,0,100
Caltha palustris,NM-AM,59.12598343,0,40.87401657
Capparidastrum frondosum,NM-AM,46.26426369,47.7217782,6.013958105
Carex acuta,NM-AM,36.43267175,51.15515634,12.41217191
Carex acutiformis,NM-AM,51.92168675,25.80340996,22.27490329
Carex alba,NM-AM,5.548964282,57.89452826,36.55650746
Carex appropinquata,NM-AM,22.31547637,52.44839183,25.2361318
Carex aquatilis,NM-AM,31.14125832,65.29175228,3.566989404
Carex arenaria,NM-AM,22.67384852,55.02990021,22.29625126
Carex atrata,NM-AM,17.26209436,57.9470906,24.79081504
Carex atrofusca,NM-AM,5.91610778,58.15173272,35.9321595
Carex baldensis,NM-AM,29.6995446,62.77246355,7.527991856
Carex bicknellii,NM-AM,14.79233015,51.31099783,33.89667201
Carex bigelowii,NM-AM,13.4780234,65.48201147,21.03996513
Carex brevior,NM-AM,12.56931518,57.49720173,29.93348309
Carex brizoides,NM-AM,19.70643954,52.50627548,27.78728499
Carex buxbaumii,NM-AM,51.33176327,42.82666234,5.841574386
Carex caespitosa,NM-AM,30.95775391,41.78850281,27.25374329
Carex capillaris,NM-AM,0.800577605,85.35240147,13.84702092
Carex caryophyllea,NM-AM,7.957616451,68.95588521,23.08649834
Carex cherokeensis,NM-AM,25.32352317,32.47844338,42.19803345
Carex chordorrhiza,NM-AM,4.879681539,62.74867686,32.3716416
Carex canescens,NM-AM,14.97429231,44.81171742,40.21399027
Carex curvula,NM-AM,5.969359496,94.0306405,0
Carex curvula,NM-AM,11.94032606,69.91194429,18.14772965
Carex davalliana,NM-AM,7.094884475,82.83627319,10.06884233
Carex demissa,NM-AM,16.35815784,44.39633045,39.24551171
Carex digitata,NM-AM,13.07875302,40.73471737,46.18652961
Carex dioica,NM-AM,0,86.25483886,13.74516114
Carex distans,NM-AM,12.19792785,55.71307713,32.08899502
Carex divulsa,NM-AM,15.92464425,47.20147771,36.87387804
Carex echinata,NM-AM,5.55013836,83.14160613,11.30825551
Carex elata,NM-AM,13.34695758,69.6804049,16.97263752
Carex elongata,NM-AM,20.91293796,32.34963261,46.73742943
Carex extensa,NM-AM,7.797360524,92.20263948,0
Carex ferruginea,NM-AM,15.55074117,73.31055506,11.13870376
Carex ferruginea,NM-AM,13.71026095,65.01027839,21.27946065
Carex firma,NM-AM,3.652270287,86.94027984,9.407449875
Carex flacca,NM-AM,33.26157231,56.57970906,10.15871863
Carex flava,NM-AM,12.4724757,78.33634297,9.191181332
Carex foenea,NM-AM,14.26394576,51.60970681,34.12634743
Carex frigida,NM-AM,23.84875356,47.56295362,28.58829283
Carex fritschii,NM-AM,17.20226106,62.07323845,20.7245005
Carex fuscula,NM-AM,10.51643079,72.41823466,17.06533455
Carex geophila,NM-AM,7.061014048,88.04889593,4.890090024
Carex halleriana,NM-AM,9.367619896,72.13021963,18.50216047
Carex hirta,NM-AM,19.67106352,20.33801493,59.99092155
Carex hostiana,NM-AM,6.002757813,71.40310328,22.59413891
Carex houghtoniana,NM-AM,23.7439144,47.53253995,28.72354565
Carex humilis,NM-AM,15.65149338,55.5694182,28.77908842
Carex lachenalii,NM-AM,4.314486415,63.02375506,32.66175852
Carex lasiocarpa,NM-AM,23.26109746,72.51141085,4.227491688
Carex ligerica,NM-AM,10.12703723,69.79504024,20.07792252
Carex limosa,NM-AM,4.319444975,57.40905747,38.27149755
Carex liparocarpos,NM-AM,7.801519723,62.19853554,29.99994474
Carex magellanica,NM-AM,10.07577729,46.14629687,43.77792584
Carex meadii,NM-AM,6.062587942,85.27041748,8.666994575
Carex montana,NM-AM,11.62381442,61.74597462,26.63021096
Carex mucronata,NM-AM,7.186287361,92.81371264,0
Carex muehlenbergii ,NM-AM,17.2299893,60.01452413,22.75548656
Carex nigra,NM-AM,15.62591626,60.94555715,23.42852659
Carex norvegica,NM-AM,4.329052024,60.44765434,35.22329364
Carex oreophila,NM-AM,7.702598452,64.25052913,28.04687241
Carex ornithopoda,NM-AM,8.307903111,70.98696614,20.70513075
Carex ovalis,NM-AM,14.14075164,50.61908779,35.24016057
Carex pallescens,NM-AM,31.54466602,28.06891768,40.38641631
Carex panicea,NM-AM,12.13895985,58.86155781,28.99948234
Carex paniculata,NM-AM,36.29995239,45.18707026,18.51297734
Carex pauciflora,NM-AM,2.26773242,64.60126083,33.13100675
Carex magellanica subsp. irrigua,NM-AM,7.47485837,67.74183299,24.78330864
Carex pedunculata,NM-AM,13.58019271,46.4837862,39.93602109
Carex pensylvanica,NM-AM,15.04329411,34.93082424,50.02588165
Carex pilosa,NM-AM,38.60793491,34.70047891,26.69158618
Carex pilulifera,NM-AM,13.81411927,48.53558255,37.65029818
Carex pseudocyperus,NM-AM,34.16266406,34.21917415,31.61816179
Carex pulicaris,NM-AM,3.053543097,96.9464569,0
Carex punctata,NM-AM,18.09410935,43.09368831,38.81220235
Carex pyrenaica,NM-AM,4.331023576,64.45980059,31.20917584
Carex remota,NM-AM,13.25757147,11.4048816,75.33754693
Carex richardsonii,NM-AM,11.78573821,54.40125997,33.81300182
Carex riparia,NM-AM,51.58138938,43.11339928,5.305211334
Carex rostrata,NM-AM,38.95155602,39.74284927,21.30559471
Carex rupestris,NM-AM,1.813577308,98.18642269,0
Carex sartwellii,NM-AM,13.31871606,57.41350686,29.26777709
Carex saxatilis,NM-AM,14.8667021,70.49937542,14.63392247
Carex scandinavica,NM-AM,19.63835427,57.55053832,22.81110742
Carex sempervirens,NM-AM,14.80625744,71.74483327,13.44890929
Carex siccata,NM-AM,11.15885683,58.04065863,30.80048453
Carex sparganioides,NM-AM,26.97764049,25.90260214,47.11975737
Carex spicata,NM-AM,15.91101143,27.80145947,56.2875291
Carex sylvatica,NM-AM,38.39015424,23.03875947,38.57108629
Carex tomentosa,NM-AM,13.77270411,61.71976823,24.50752766
Carex trinervis,NM-AM,25.7661526,46.58928222,27.64456518
Carex umbrosa,NM-AM,19.55900688,41.17486506,39.26612805
Carex vaginata,NM-AM,12.5600266,55.35577794,32.08419546
Carex vesicaria,NM-AM,29.10718776,66.30544283,4.587369417
Carex vulpina,NM-AM,28.38490715,47.60099021,24.01410263
Carex vulpinoidea,NM-AM,16.93177259,52.98256078,30.08566664
Carex xerantica,NM-AM,21.77745375,62.33549106,15.88705519
Cassipourea elliptica,NM-AM,38.07873758,53.998932,7.922330421
Castilleja austromontana,NM-AM,8.991746292,64.58438334,26.42387037
Castilleja integra,NM-AM,11.10595008,59.4478293,29.44622062
Cerastium alpinum,NM-AM,2.124193121,26.50105618,71.3747507
Cerastium arvense,NM-AM,3.517296,41.6049801,54.8777239
Cerastium brachypetalum,NM-AM,11.04341253,0,88.95658747
Cerastium cerastoides,NM-AM,0,30.89460442,69.10539558
Cerastium fontanum,NM-AM,10.47416833,12.31723962,77.20859205
Cerastium glomeratum,NM-AM,13.45396787,0,86.54603213
Cerastium fontanum subsp. vulgare,NM-AM,13.3079957,0,86.6920043
Cerastium latifolium,NM-AM,16.0519358,0,83.9480642
Cerastium ligusticum,NM-AM,3.402885739,0,96.59711426
Cerastium pedunculatum,NM-AM,3.56333634,0,96.43666366
Cerastium pumilum,NM-AM,0,0,100
Cerastium purpurascens,NM-AM,18.62670586,10.58772572,70.78556842
Cerastium semidecandrum,NM-AM,6.31520967,45.23922649,48.44556384
Cerastium tomentosum,NM-AM,7.771320114,43.95065049,48.2780294
Cerastium uniflorum,NM-AM,6.612486817,0,93.38751318
Cerastium vulgare,NM-AM,10.37119055,0,89.62880945
Ceratocapnos claviculata,NM-AM,13.03571808,0,86.96428192
Ceratostigma plumbaginoides,NM-AM,23.23276923,37.13032934,39.63690143
Cerinthe minor,NM-AM,40.26002509,0.67501693,59.06495798
Cespedesia spathulata,NM-AM,79.51135238,19.1593291,1.329318516
Champereia manillana,NM-AM,32.75073964,57.90980241,9.339457957
Chenopodium album,NM-AM,30.532574,34.10365736,35.36376864
Dysphania ambrosioides,NM-AM,37.17992944,1.91523011,60.90484045
Blitum bonus-henricus,NM-AM,52.10202617,6.337162464,41.56081137
Chenopodium ficifolium,NM-AM,30.0486251,30.37320888,39.57816601
Chenopodium fremontii,NM-AM,30.41453961,19.24812301,50.33733737
Oxybasis glauca,NM-AM,20.74501751,0,79.25498249
Chenopodiastrum hybridum,NM-AM,43.94257432,0,56.05742568
Oxybasis rubra,NM-AM,48.03109217,0,51.96890783
Oxybasis urbica,NM-AM,32.61083439,43.67070402,23.71846159
Chrysopogon gryllus,NM-AM,24.25133613,47.23147792,28.51718596
Cladium mariscus,NM-AM,54.61287029,45.38712971,0
Commelina benghalensis,NM-AM,45.5613422,0,54.4386578
Commelina communis,NM-AM,33.20468541,0,66.79531459
Commelina petersii,NM-AM,31.45532797,0,68.54467203
Corydalis cava,NM-AM,49.22897308,0,50.77102692
Corydalis conorhiza,NM-AM,37.50608084,15.38305114,47.11086802
Corydalis solida,NM-AM,36.66959542,0,63.33040458
Corynephorus canescens,NM-AM,0.749982029,74.8941793,24.35583867
Cyperus difformis,NM-AM,32.75219372,0,67.24780628
Cyperus flavescens,NM-AM,11.54335343,0,88.45664657
Cyperus fuscus,NM-AM,10.81960976,0,89.18039024
Cyperus longus,NM-AM,30.45221959,29.9864318,39.5613486
Dracaena sanderiana,NM-AM,23.43653771,54.28934143,22.27412086
Echinochloa crus-galli,NM-AM,47.51422656,13.91416234,38.5716111
Echium vulgare,NM-AM,65.91070073,4.245590515,29.84370875
Eleocharis acicularis,NM-AM,0,0,100
Eleocharis mamillata,NM-AM,8.870447931,0,91.12955207
Eleocharis multicaulis,NM-AM,15.15546432,84.84453568,0
Eleocharis obtusa,NM-AM,23.09124564,38.8693244,38.03942995
Eleocharis ovata,NM-AM,9.858472092,52.38473286,37.75679505
Eleocharis palustris,NM-AM,45.67740081,0,54.32259919
Eleocharis quinqueflora,NM-AM,4.164930105,95.83506989,0
Elodea canadensis,NM-AM,2.400256756,45.39692223,52.20282101
Equisetum arvense,NM-AM,14.70962122,63.76519512,21.52518367
Equisetum fluviatile,NM-AM,15.77013985,84.22986015,0
Equisetum sylvaticum,NM-AM,12.89596829,47.20398368,39.90004802
Equisetum telmateia,NM-AM,18.27613781,12.04845809,69.6754041
Eragrostis mexicana,NM-AM,12.81602506,36.26362885,50.92034608
Eragrostis minor,NM-AM,19.98505378,27.54227176,52.47267447
Eragrostis pectinacea,NM-AM,21.48818117,48.00218886,30.50962997
Eragrostis spectabilis,NM-AM,14.32304335,65.52860108,20.14835557
Eriogonum alatum,NM-AM,27.08491182,72.91508818,0
Eriogonum pharnaceoides,NM-AM,11.16959812,46.7271832,42.10321868
Eriogonum racemosum,NM-AM,29.62948937,70.37051063,0
Eriophorum angustifolium,NM-AM,30.3503567,63.40181757,6.247825731
Eriophorum latifolium,NM-AM,16.45769082,59.63821725,23.90409194
Eriophorum scheuchzeri,NM-AM,34.00618484,38.96058165,27.03323351
Eriophorum vaginatum,NM-AM,16.19246862,76.13086034,7.67667104
Eritrichium caucasicum,NM-AM,5.513946517,77.83345319,16.65260029
Fallopia baldschuanica,NM-AM,44.38502676,1.797775398,53.81719784
Fallopia convolvulus,NM-AM,42.34334322,17.53958454,40.11707224
Fallopia dumetorum,NM-AM,33.31220866,19.95100083,46.73679052
Reynoutria japonica,NM-AM,56.97280706,25.33085453,17.69633841
Fimbristylis puberula,NM-AM,8.850352087,73.50333407,17.64631384
Galeopsis angustifolia,NM-AM,3.951533629,58.27729027,37.7711761
Galeopsis ladanum,NM-AM,27.57886554,23.0917509,49.32938356
Galeopsis segetum,NM-AM,42.02782655,23.48448752,34.48768593
Galeopsis tetrahit,NM-AM,33.10063911,0,66.89936089
Galium album,NM-AM,4.459711527,35.4128417,60.12744678
Galium aparine,NM-AM,13.68829008,0,86.31170992
Galium boreale,NM-AM,5.379323586,50.65588758,43.96478883
Galium glaucum,NM-AM,3.872352631,49.10553574,47.02211163
Galium lucidum,NM-AM,1.994214258,19.47104184,78.5347439
Galium mollugo,NM-AM,10.53030965,28.03579838,61.43389196
Galium mollugo,NM-AM,0.362943869,78.09176613,21.54529
Galium montis-arerae,NM-AM,0,0,100
Galium obtusum,NM-AM,6.347921839,32.5418711,61.11020706
Galium odoratum,NM-AM,11.33607853,0,88.66392147
Galium palustre,NM-AM,2.422627463,44.54135874,53.0360138
Galium parisiense,NM-AM,0,27.80492853,72.19507147
Galium rotundifolium,NM-AM,8.057956965,0,91.94204304
Galium saxatile,NM-AM,0,22.84199411,77.15800589
Galium sylvaticum,NM-AM,14.99001601,0,85.00998399
Galium tricornutum,NM-AM,8.241207482,30.45300941,61.3057831
Galium uliginosum,NM-AM,4.850153496,48.29495809,46.85488842
Galium verrucosum,NM-AM,4.281822646,18.31802746,77.40014989
Galium verum,NM-AM,1.28209905,71.83167223,26.88622872
Gladiolus palustris,NM-AM,40.59211945,33.13278922,26.27509133
Glaucium flavum,NM-AM,71.95094939,0,28.04905061
Globularia alypum,NM-AM,4.23651344,0,95.76348656
Globularia bisnagarica,NM-AM,18.8770343,65.3078477,15.815118
Globularia cordifolia,NM-AM,2.88249526,97.11750474,0
Globularia nudicaulis,NM-AM,37.0164355,42.54866743,20.43489707
Globularia punctata,NM-AM,26.87316646,68.98920279,4.137630756
Glyceria fluitans,NM-AM,20.38950278,35.81908465,43.79141257
Glyceria notata,NM-AM,22.50158756,19.30606577,58.19234667
Gomphrena incana,NM-AM,39.32637969,60.67362031,0
Groenlandia densa,NM-AM,2.796605494,21.70175488,75.50163962
Heliotropium tenellum,NM-AM,1.962176443,52.01371872,46.02410484
Herniaria glabra,NM-AM,0,27.84176054,72.15823946
Herniaria hirsuta,NM-AM,0,30.82606506,69.17393494
Heteranthera limosa,NM-AM,28.52021107,0,71.47978893
Heteranthera reniformis,NM-AM,29.45133893,0,70.54866107
Heuchera richardsonii,NM-AM,46.8529971,52.64942583,0.497577075
Hippuris vulgaris,NM-AM,1.935016425,0,98.06498358
Honckenya peploides,NM-AM,5.177332851,23.50646842,71.31619873
Huperzia selago,NM-AM,0,81.27170166,18.72829834
Hydrophyllum virginianum,NM-AM,56.41344639,0,43.58655361
Hymenoxys richardsonii,NM-AM,30.51659977,56.73076521,12.75263502
Illecebrum verticillatum,NM-AM,0,0,100
Jasione montana,NM-AM,0,49.45167343,50.54832657
Juncus alpinoarticulatus,NM-AM,6.316313024,31.02514971,62.65853726
Juncus alpinus,NM-AM,4.903742783,68.0951192,27.00113802
Juncus articulatus,NM-AM,15.80220224,64.94656055,19.25123721
Juncus atratus,NM-AM,33.80634476,58.66151297,7.532142265
Juncus biglumis,NM-AM,0,67.43722496,32.56277504
Juncus bulbosus,NM-AM,5.265495012,50.15539052,44.57911447
Juncus castaneus,NM-AM,13.42102054,61.19089411,25.38808535
Juncus conglomeratus,NM-AM,19.93078239,80.06921761,0
Juncus effusus,NM-AM,38.48391466,61.51608534,0
Juncus filiformis,NM-AM,23.02774027,76.79626392,0.175995806
Juncus gerardii,NM-AM,9.384723077,67.98033633,22.63494059
Juncus inflexus,NM-AM,32.56350402,67.43649598,0
Juncus jacquinii,NM-AM,12.39022988,87.60977012,0
Juncus maritimus,NM-AM,25.90939443,74.09060557,0
Juncus minutulus,NM-AM,0,55.49601353,44.50398647
Juncus ranarius,NM-AM,0,25.94180702,74.05819298
Juncus sphaerocarpus,NM-AM,0.135054641,59.70162962,40.16331574
Juncus squarrosus,NM-AM,3.88045978,96.11954022,0
Juncus subnodulosus,NM-AM,71.53641661,28.46358339,0
Juncus tenageia,NM-AM,2.018092684,0,97.98190732
Juncus tenuis,NM-AM,6.678441069,65.76777746,27.55378147
Oreojuncus trifidus,NM-AM,5.78362486,94.21637514,0
Justicia graciliflora,NM-AM,47.73376943,20.14602653,32.12020405
Lamium galeobdolon,NM-AM,28.53798635,37.36179337,34.10022028
Lamium album,NM-AM,29.26166611,9.753014426,60.98531947
Lamium amplexicaule,NM-AM,8.954660965,0,91.04533903
Lamium galeobdolon,NM-AM,40.00244442,0,59.99755558
Lamium maculatum,NM-AM,19.97571112,33.23124367,46.79304521
Lamium purpureum,NM-AM,22.34407682,19.71371582,57.94220736
Lappula deflexa,NM-AM,51.34407253,0,48.65592747
Lappula squarrosa,NM-AM,28.42286497,0,71.57713503
Limonium vulgare,NM-AM,73.88719922,20.03776608,6.075034694
Linaria angustissima,NM-AM,20.72034687,53.43064519,25.84900795
Linaria genistifolia subsp. dalmatica,NM-AM,28.28317737,39.5170492,32.19977343
Linaria repens,NM-AM,17.69318366,0,82.30681634
Linaria vulgaris,NM-AM,15.86719591,21.5293481,62.60345599
Lindernia dubia,NM-AM,11.54915368,0,88.45084632
Buglossoides arvensis,NM-AM,15.79610501,8.784431594,75.41946339
Lithospermum multiflorum,NM-AM,13.89161015,65.91323177,20.19515808
Ludwigia palustris,NM-AM,13.02401136,23.94972263,63.02626601
Luronium natans,NM-AM,13.6496722,0,86.3503278
Luzula alpinopilosa,NM-AM,20.94654262,10.52665952,68.52679786
Luzula campestris,NM-AM,15.73737286,47.85936436,36.40326278
Luzula forsteri,NM-AM,14.04019213,47.33372988,38.62607799
Luzula lutea,NM-AM,13.28812105,71.77183095,14.940048
Luzula multiflora,NM-AM,9.737675548,47.31775933,42.94456512
Luzula nivea,NM-AM,19.26013237,40.21265337,40.52721426
Luzula pilosa,NM-AM,27.5363502,18.80343811,53.66021169
Luzula spicata,NM-AM,1.18929597,96.49497067,2.315733357
Luzula sudetica,NM-AM,13.74180474,29.88143962,56.37675564
Luzula sylvatica,NM-AM,28.63938432,25.63926526,45.72135042
Spinulum annotinum,NM-AM,0,64.11416341,35.88583659
Lycopodium clavatum,NM-AM,0,68.74575106,31.25424894
Lythrum hyssopifolia,NM-AM,0,38.85324976,61.14675024
Lythrum salicaria,NM-AM,15.88250743,65.97262483,18.14486774
Marsilea quadrifolia,NM-AM,17.82261191,28.90579586,53.27159222
Mecardonia acuminata,NM-AM,3.929419324,80.77477518,15.29580549
Mendoncia gracilis,NM-AM,51.56314652,24.31412707,24.12272641
Pseudocherleria aizoides,NM-AM,4.664363515,34.97751105,60.35812543
Cherleria circassica,NM-AM,0,78.30126389,21.69873611
Sabulina tenuifolia,NM-AM,0,65.75350859,34.24649141
Minuartia recurva,NM-AM,0.332774557,85.78871104,13.8785144
